State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
NC,2025,Switzerland,Tobacco,30867779,2,Exports,Fiscal quarter 2
NC,2025,Switzerland,Tobacco,2838660,3,Exports,Fiscal quarter 3
NC,2025,Switzerland,Tobacco,33706439,0,Exports,Fiscal year total
NC,2025,South Korea,Tobacco,3324751,1,Exports,Fiscal quarter 1
NC,2025,South Korea,Tobacco,10183863,2,Exports,Fiscal quarter 2
NC,2025,South Korea,Tobacco,10624580,3,Exports,Fiscal quarter 3
NC,2025,South Korea,Tobacco,24133194,0,Exports,Fiscal year total
NC,2025,Indonesia,Tobacco,4454930,1,Exports,Fiscal quarter 1
NC,2025,Indonesia,Tobacco,6832385,2,Exports,Fiscal quarter 2
NC,2025,Indonesia,Tobacco,9768832,3,Exports,Fiscal quarter 3
NC,2025,Indonesia,Tobacco,21056147,0,Exports,Fiscal year total
NC,2025,Poland,Tobacco,0,1,Exports,Fiscal quarter 1
NC,2025,Poland,Tobacco,7302240,2,Exports,Fiscal quarter 2
NC,2025,Poland,Tobacco,13537164,3,Exports,Fiscal quarter 3
NC,2025,Poland,Tobacco,20839404,0,Exports,Fiscal year total
NC,2025,World,Pork and pork products,130636802,1,Exports,Fiscal quarter 1
NC,2025,World,Pork and pork products,135175010,2,Exports,Fiscal quarter 2
NC,2025,World,Pork and pork products,122023385,3,Exports,Fiscal quarter 3
NC,2025,World,Pork and pork products,387835197,0,Exports,Fiscal year total
NC,2025,China,Pork and pork products,48356754,1,Exports,Fiscal quarter 1
NC,2025,China,Pork and pork products,44223353,2,Exports,Fiscal quarter 2
NC,2025,China,Pork and pork products,23102693,3,Exports,Fiscal quarter 3
NC,2025,China,Pork and pork products,115682800,0,Exports,Fiscal year total
NC,2025,South Korea,Pork and pork products,34080514,1,Exports,Fiscal quarter 1
NC,2025,South Korea,Pork and pork products,43612335,2,Exports,Fiscal quarter 2
NC,2025,South Korea,Pork and pork products,37723773,3,Exports,Fiscal quarter 3
NC,2025,South Korea,Pork and pork products,115416622,0,Exports,Fiscal year total
NC,2025,Japan,Pork and pork products,14716060,1,Exports,Fiscal quarter 1
NC,2025,Japan,Pork and pork products,13585091,2,Exports,Fiscal quarter 2
NC,2025,Japan,Pork and pork products,20482164,3,Exports,Fiscal quarter 3
NC,2025,Japan,Pork and pork products,48783315,0,Exports,Fiscal year total
NC,2025,Australia,Pork and pork products,8352558,1,Exports,Fiscal quarter 1
NC,2025,Australia,Pork and pork products,7410706,2,Exports,Fiscal quarter 2
NC,2025,Australia,Pork and pork products,9810875,3,Exports,Fiscal quarter 3
NC,2025,Australia,Pork and pork products,25574139,0,Exports,Fiscal year total
NC,2025,Colombia,Pork and pork products,3477404,1,Exports,Fiscal quarter 1
NC,2025,Colombia,Pork and pork products,4885728,2,Exports,Fiscal quarter 2
NC,2025,Colombia,Pork and pork products,8606662,3,Exports,Fiscal quarter 3
NC,2025,Colombia,Pork and pork products,16969794,0,Exports,Fiscal year total
NC,2025,World,Poultry meat and products (excluding eggs),93342996,1,Exports,Fiscal quarter 1
NC,2025,World,Poultry meat and products (excluding eggs),97322511,2,Exports,Fiscal quarter 2
NC,2025,World,Poultry meat and products (excluding eggs),91799524,3,Exports,Fiscal quarter 3
NC,2025,World,Poultry meat and products (excluding eggs),282465031,0,Exports,Fiscal year total
NC,2025,Canada,Poultry meat and products (excluding eggs),9232974,1,Exports,Fiscal quarter 1
NC,2025,Canada,Poultry meat and products (excluding eggs),13667730,2,Exports,Fiscal quarter 2
NC,2025,Canada,Poultry meat and products (excluding eggs),18333130,3,Exports,Fiscal quarter 3
NC,2025,Canada,Poultry meat and products (excluding eggs),41233834,0,Exports,Fiscal year total
NC,2025,Mexico,Poultry meat and products (excluding eggs),10921689,1,Exports,Fiscal quarter 1
NC,2025,Mexico,Poultry meat and products (excluding eggs),6263114,2,Exports,Fiscal quarter 2
NC,2025,Mexico,Poultry meat and products (excluding eggs),8865118,3,Exports,Fiscal quarter 3
NC,2025,Mexico,Poultry meat and products (excluding eggs),26049921,0,Exports,Fiscal year total
NC,2025,Ghana,Poultry meat and products (excluding eggs),6364072,1,Exports,Fiscal quarter 1
NC,2025,Ghana,Poultry meat and products (excluding eggs),8148359,2,Exports,Fiscal quarter 2
NC,2025,Ghana,Poultry meat and products (excluding eggs),9706128,3,Exports,Fiscal quarter 3
NC,2025,Ghana,Poultry meat and products (excluding eggs),24218559,0,Exports,Fiscal year total
NC,2025,China,Poultry meat and products (excluding eggs),8068311,1,Exports,Fiscal quarter 1
NC,2025,China,Poultry meat and products (excluding eggs),8525240,2,Exports,Fiscal quarter 2
NC,2025,China,Poultry meat and products (excluding eggs),6054493,3,Exports,Fiscal quarter 3
NC,2025,China,Poultry meat and products (excluding eggs),22648044,0,Exports,Fiscal year total
NC,2025,Vietnam,Poultry meat and products (excluding eggs),10729336,1,Exports,Fiscal quarter 1
NC,2025,Vietnam,Poultry meat and products (excluding eggs),4587626,2,Exports,Fiscal quarter 2
NC,2025,Vietnam,Poultry meat and products (excluding eggs),6142532,3,Exports,Fiscal quarter 3
NC,2025,Vietnam,Poultry meat and products (excluding eggs),21459494,0,Exports,Fiscal year total
NC,2025,World,Food preparations,50414113,1,Exports,Fiscal quarter 1
NC,2025,World,Food preparations,54230389,2,Exports,Fiscal quarter 2
NC,2025,World,Food preparations,58252844,3,Exports,Fiscal quarter 3
NC,2025,World,Food preparations,162897346,0,Exports,Fiscal year total
NC,2025,Mexico,Food preparations,7058716,1,Exports,Fiscal quarter 1
NC,2025,Mexico,Food preparations,14160330,2,Exports,Fiscal quarter 2
NC,2025,Mexico,Food preparations,10247164,3,Exports,Fiscal quarter 3
NC,2025,Mexico,Food preparations,31466210,0,Exports,Fiscal year total
NC,2025,Canada,Food preparations,10641283,1,Exports,Fiscal quarter 1
NC,2025,Canada,Food preparations,8034847,2,Exports,Fiscal quarter 2
NC,2025,Canada,Food preparations,8318400,3,Exports,Fiscal quarter 3
NC,2025,Canada,Food preparations,26994530,0,Exports,Fiscal year total
NC,2025,Vietnam,Food preparations,4202722,1,Exports,Fiscal quarter 1
NC,2025,Vietnam,Food preparations,7058390,2,Exports,Fiscal quarter 2
NC,2025,Vietnam,Food preparations,5684502,3,Exports,Fiscal quarter 3
NC,2025,Vietnam,Food preparations,16945614,0,Exports,Fiscal year total
NC,2025,Indonesia,Food preparations,3801912,1,Exports,Fiscal quarter 1
NC,2025,Indonesia,Food preparations,4495404,2,Exports,Fiscal quarter 2
NC,2025,Indonesia,Food preparations,6338015,3,Exports,Fiscal quarter 3
NC,2025,Indonesia,Food preparations,14635331,0,Exports,Fiscal year total
NC,2025,Taiwan,Food preparations,5106992,1,Exports,Fiscal quarter 1
NC,2025,Taiwan,Food preparations,1659790,2,Exports,Fiscal quarter 2
NC,2025,Taiwan,Food preparations,3865677,3,Exports,Fiscal quarter 3
NC,2025,Taiwan,Food preparations,10632459,0,Exports,Fiscal year total
ND,2022,World,Wheat,22853047,1,Exports,Fiscal quarter 1
ND,2022,World,Wheat,69478972,2,Exports,Fiscal quarter 2
ND,2022,World,Wheat,78706345,3,Exports,Fiscal quarter 3
ND,2022,World,Wheat,79751843,4,Exports,Fiscal quarter 4
ND,2022,World,Wheat,250790207,0,Exports,Fiscal year total
ND,2022,Mexico,Wheat,18588650,1,Exports,Fiscal quarter 1
ND,2022,Mexico,Wheat,46817363,2,Exports,Fiscal quarter 2
ND,2022,Mexico,Wheat,75734622,3,Exports,Fiscal quarter 3
ND,2022,Mexico,Wheat,73427762,4,Exports,Fiscal quarter 4
ND,2022,Mexico,Wheat,214568397,0,Exports,Fiscal year total
ND,2022,Algeria,Wheat,0,1,Exports,Fiscal quarter 1
ND,2022,Algeria,Wheat,22482491,2,Exports,Fiscal quarter 2
ND,2022,Algeria,Wheat,0,3,Exports,Fiscal quarter 3
ND,2022,Algeria,Wheat,0,4,Exports,Fiscal quarter 4
ND,2022,Algeria,Wheat,22482491,0,Exports,Fiscal year total
ND,2022,Vietnam,Wheat,1676901,1,Exports,Fiscal quarter 1
ND,2022,Vietnam,Wheat,1308746,3,Exports,Fiscal quarter 3
ND,2022,Vietnam,Wheat,1706077,4,Exports,Fiscal quarter 4
ND,2022,Vietnam,Wheat,4691724,0,Exports,Fiscal year total
ND,2022,Malaysia,Wheat,1585346,1,Exports,Fiscal quarter 1
ND,2022,Malaysia,Wheat,54671,2,Exports,Fiscal quarter 2
ND,2022,Malaysia,Wheat,0,3,Exports,Fiscal quarter 3
ND,2022,Malaysia,Wheat,2792294,4,Exports,Fiscal quarter 4
ND,2022,Malaysia,Wheat,4432311,0,Exports,Fiscal year total
ND,2022,Thailand,Wheat,0,1,Exports,Fiscal quarter 1
ND,2022,Thailand,Wheat,1533362,3,Exports,Fiscal quarter 3
ND,2022,Thailand,Wheat,1427878,4,Exports,Fiscal quarter 4
ND,2022,Thailand,Wheat,2961240,0,Exports,Fiscal year total
ND,2022,World,Corn,72556059,1,Exports,Fiscal quarter 1
ND,2022,World,Corn,84076491,2,Exports,Fiscal quarter 2
ND,2022,World,Corn,84474430,3,Exports,Fiscal quarter 3
ND,2022,World,Corn,68759790,4,Exports,Fiscal quarter 4
ND,2022,World,Corn,309866770,0,Exports,Fiscal year total
ND,2022,Canada,Corn,72501843,1,Exports,Fiscal quarter 1
ND,2022,Canada,Corn,83985590,2,Exports,Fiscal quarter 2
ND,2022,Canada,Corn,84445990,3,Exports,Fiscal quarter 3
ND,2022,Canada,Corn,63731535,4,Exports,Fiscal quarter 4
ND,2022,Canada,Corn,304664958,0,Exports,Fiscal year total
ND,2022,Mexico,Corn,54216,1,Exports,Fiscal quarter 1
ND,2022,Mexico,Corn,66976,2,Exports,Fiscal quarter 2
ND,2022,Mexico,Corn,0,3,Exports,Fiscal quarter 3
ND,2022,Mexico,Corn,4982960,4,Exports,Fiscal quarter 4
ND,2022,Mexico,Corn,5104152,0,Exports,Fiscal year total
ND,2022,Belgium,Corn,0,1,Exports,Fiscal quarter 1
ND,2022,Belgium,Corn,11900,2,Exports,Fiscal quarter 2
ND,2022,Belgium,Corn,28440,3,Exports,Fiscal quarter 3
ND,2022,Belgium,Corn,28860,4,Exports,Fiscal quarter 4
ND,2022,Belgium,Corn,69200,0,Exports,Fiscal year total
ND,2022,Guatemala,Corn,12025,2,Exports,Fiscal quarter 2
ND,2022,Guatemala,Corn,0,3,Exports,Fiscal quarter 3
ND,2022,Guatemala,Corn,13795,4,Exports,Fiscal quarter 4
ND,2022,Guatemala,Corn,25820,0,Exports,Fiscal year total
ND,2022,Spain,Corn,2640,4,Exports,Fiscal quarter 4
ND,2022,Spain,Corn,2640,0,Exports,Fiscal year total
ND,2022,World,Pulses,28843749,1,Exports,Fiscal quarter 1
ND,2022,World,Pulses,21329855,2,Exports,Fiscal quarter 2
ND,2022,World,Pulses,34427915,3,Exports,Fiscal quarter 3
ND,2022,World,Pulses,39177683,4,Exports,Fiscal quarter 4
ND,2022,World,Pulses,123779202,0,Exports,Fiscal year total
ND,2022,Canada,Pulses,4671078,1,Exports,Fiscal quarter 1
ND,2022,Canada,Pulses,5946971,2,Exports,Fiscal quarter 2
ND,2022,Canada,Pulses,9872480,3,Exports,Fiscal quarter 3
ND,2022,Canada,Pulses,16166453,4,Exports,Fiscal quarter 4
ND,2022,Canada,Pulses,36656982,0,Exports,Fiscal year total
ND,2022,Mexico,Pulses,6988172,1,Exports,Fiscal quarter 1
ND,2022,Mexico,Pulses,5934555,2,Exports,Fiscal quarter 2
ND,2022,Mexico,Pulses,7377780,3,Exports,Fiscal quarter 3
ND,2022,Mexico,Pulses,7941977,4,Exports,Fiscal quarter 4
ND,2022,Mexico,Pulses,28242484,0,Exports,Fiscal year total
ND,2022,Ethiopia,Pulses,6479477,1,Exports,Fiscal quarter 1
ND,2022,Ethiopia,Pulses,2306896,2,Exports,Fiscal quarter 2
ND,2022,Ethiopia,Pulses,2744790,3,Exports,Fiscal quarter 3
ND,2022,Ethiopia,Pulses,2192797,4,Exports,Fiscal quarter 4
ND,2022,Ethiopia,Pulses,13723960,0,Exports,Fiscal year total
ND,2022,Dominican Republic,Pulses,1408762,1,Exports,Fiscal quarter 1
ND,2022,Dominican Republic,Pulses,338252,2,Exports,Fiscal quarter 2
ND,2022,Dominican Republic,Pulses,5334450,3,Exports,Fiscal quarter 3
ND,2022,Dominican Republic,Pulses,2330842,4,Exports,Fiscal quarter 4
ND,2022,Dominican Republic,Pulses,9412306,0,Exports,Fiscal year total
ND,2022,Colombia,Pulses,1319744,1,Exports,Fiscal quarter 1
ND,2022,Colombia,Pulses,1482261,2,Exports,Fiscal quarter 2
ND,2022,Colombia,Pulses,1961708,3,Exports,Fiscal quarter 3
ND,2022,Colombia,Pulses,0,4,Exports,Fiscal quarter 4
ND,2022,Colombia,Pulses,4763713,0,Exports,Fiscal year total
ND,2022,World,Vegetable oils (excluding soybean),27636118,1,Exports,Fiscal quarter 1
ND,2022,World,Vegetable oils (excluding soybean),31899024,2,Exports,Fiscal quarter 2
ND,2022,World,Vegetable oils (excluding soybean),18246549,3,Exports,Fiscal quarter 3
ND,2022,World,Vegetable oils (excluding soybean),29107092,4,Exports,Fiscal quarter 4
ND,2022,World,Vegetable oils (excluding soybean),106888783,0,Exports,Fiscal year total
ND,2022,Canada,Vegetable oils (excluding soybean),14305043,1,Exports,Fiscal quarter 1
ND,2022,Canada,Vegetable oils (excluding soybean),10559598,2,Exports,Fiscal quarter 2
ND,2022,Canada,Vegetable oils (excluding soybean),11178113,3,Exports,Fiscal quarter 3
ND,2022,Canada,Vegetable oils (excluding soybean),17809132,4,Exports,Fiscal quarter 4
ND,2022,Canada,Vegetable oils (excluding soybean),53851886,0,Exports,Fiscal year total
ND,2022,Mexico,Vegetable oils (excluding soybean),13326571,1,Exports,Fiscal quarter 1
ND,2022,Mexico,Vegetable oils (excluding soybean),21339426,2,Exports,Fiscal quarter 2
ND,2022,Mexico,Vegetable oils (excluding soybean),7020236,3,Exports,Fiscal quarter 3
ND,2022,Mexico,Vegetable oils (excluding soybean),11297960,4,Exports,Fiscal quarter 4
ND,2022,Mexico,Vegetable oils (excluding soybean),52984193,0,Exports,Fiscal year total
ND,2022,Taiwan,Vegetable oils (excluding soybean),48200,3,Exports,Fiscal quarter 3
ND,2022,Taiwan,Vegetable oils (excluding soybean),0,4,Exports,Fiscal quarter 4
ND,2022,Taiwan,Vegetable oils (excluding soybean),48200,0,Exports,Fiscal year total
ND,2022,China,Vegetable oils (excluding soybean),4504,1,Exports,Fiscal quarter 1
ND,2022,China,Vegetable oils (excluding soybean),4504,0,Exports,Fiscal year total
ND,2022,World,Ethanol (non-beverage),41759837,1,Exports,Fiscal quarter 1
ND,2022,World,Ethanol (non-beverage),34942273,2,Exports,Fiscal quarter 2
ND,2022,World,Ethanol (non-beverage),42388595,3,Exports,Fiscal quarter 3
ND,2022,World,Ethanol (non-beverage),44776639,4,Exports,Fiscal quarter 4
ND,2022,World,Ethanol (non-beverage),163867344,0,Exports,Fiscal year total
ND,2022,Canada,Ethanol (non-beverage),41759837,1,Exports,Fiscal quarter 1
ND,2022,Canada,Ethanol (non-beverage),34942273,2,Exports,Fiscal quarter 2
ND,2022,Canada,Ethanol (non-beverage),42388595,3,Exports,Fiscal quarter 3
ND,2022,Canada,Ethanol (non-beverage),44756688,4,Exports,Fiscal quarter 4
ND,2022,Canada,Ethanol (non-beverage),163847393,0,Exports,Fiscal year total
ND,2022,Switzerland,Ethanol (non-beverage),19951,4,Exports,Fiscal quarter 4
ND,2022,Switzerland,Ethanol (non-beverage),19951,0,Exports,Fiscal year total
ND,2023,World,Wheat,35957205,1,Exports,Fiscal quarter 1
ND,2023,World,Wheat,58104525,2,Exports,Fiscal quarter 2
ND,2023,World,Wheat,30778932,3,Exports,Fiscal quarter 3
ND,2023,World,Wheat,45408794,4,Exports,Fiscal quarter 4
ND,2023,World,Wheat,170249456,0,Exports,Fiscal year total
ND,2023,Mexico,Wheat,32595864,1,Exports,Fiscal quarter 1
ND,2023,Mexico,Wheat,57607806,2,Exports,Fiscal quarter 2
ND,2023,Mexico,Wheat,30282940,3,Exports,Fiscal quarter 3
ND,2023,Mexico,Wheat,43566885,4,Exports,Fiscal quarter 4
ND,2023,Mexico,Wheat,164053495,0,Exports,Fiscal year total
ND,2023,Vietnam,Wheat,2475619,1,Exports,Fiscal quarter 1
ND,2023,Vietnam,Wheat,333990,3,Exports,Fiscal quarter 3
ND,2023,Vietnam,Wheat,1237820,4,Exports,Fiscal quarter 4
ND,2023,Vietnam,Wheat,4047429,0,Exports,Fiscal year total
ND,2023,Malaysia,Wheat,546647,1,Exports,Fiscal quarter 1
ND,2023,Malaysia,Wheat,469522,2,Exports,Fiscal quarter 2
ND,2023,Malaysia,Wheat,133530,3,Exports,Fiscal quarter 3
ND,2023,Malaysia,Wheat,47294,4,Exports,Fiscal quarter 4
ND,2023,Malaysia,Wheat,1196993,0,Exports,Fiscal year total
ND,2023,Canada,Wheat,94588,1,Exports,Fiscal quarter 1
ND,2023,Canada,Wheat,27197,2,Exports,Fiscal quarter 2
ND,2023,Canada,Wheat,0,3,Exports,Fiscal quarter 3
ND,2023,Canada,Wheat,516738,4,Exports,Fiscal quarter 4
ND,2023,Canada,Wheat,638523,0,Exports,Fiscal year total
ND,2023,Thailand,Wheat,186589,1,Exports,Fiscal quarter 1
ND,2023,Thailand,Wheat,40057,4,Exports,Fiscal quarter 4
ND,2023,Thailand,Wheat,226646,0,Exports,Fiscal year total
ND,2023,World,Corn,59868386,1,Exports,Fiscal quarter 1
ND,2023,World,Corn,70357746,2,Exports,Fiscal quarter 2
ND,2023,World,Corn,69096671,3,Exports,Fiscal quarter 3
ND,2023,World,Corn,74102205,4,Exports,Fiscal quarter 4
ND,2023,World,Corn,273425008,0,Exports,Fiscal year total
ND,2023,Canada,Corn,50688726,1,Exports,Fiscal quarter 1
ND,2023,Canada,Corn,62866572,2,Exports,Fiscal quarter 2
ND,2023,Canada,Corn,69070671,3,Exports,Fiscal quarter 3
ND,2023,Canada,Corn,73984515,4,Exports,Fiscal quarter 4
ND,2023,Canada,Corn,256610484,0,Exports,Fiscal year total
ND,2023,Mexico,Corn,9179660,1,Exports,Fiscal quarter 1
ND,2023,Mexico,Corn,7491174,2,Exports,Fiscal quarter 2
ND,2023,Mexico,Corn,26000,3,Exports,Fiscal quarter 3
ND,2023,Mexico,Corn,88000,4,Exports,Fiscal quarter 4
ND,2023,Mexico,Corn,16784834,0,Exports,Fiscal year total
ND,2023,Belgium,Corn,0,1,Exports,Fiscal quarter 1
ND,2023,Belgium,Corn,29690,4,Exports,Fiscal quarter 4
ND,2023,Belgium,Corn,29690,0,Exports,Fiscal year total
ND,2023,Guatemala,Corn,0,1,Exports,Fiscal quarter 1
ND,2023,Guatemala,Corn,0,0,Exports,Fiscal year total
ND,2023,Spain,Corn,0,1,Exports,Fiscal quarter 1
ND,2023,Spain,Corn,0,0,Exports,Fiscal year total
ND,2023,World,Soybeans,22441304,1,Exports,Fiscal quarter 1
ND,2023,World,Soybeans,27187921,2,Exports,Fiscal quarter 2
ND,2023,World,Soybeans,38726303,3,Exports,Fiscal quarter 3
ND,2023,World,Soybeans,44903291,4,Exports,Fiscal quarter 4
ND,2023,World,Soybeans,133258819,0,Exports,Fiscal year total
ND,2023,Mexico,Soybeans,10502407,1,Exports,Fiscal quarter 1
ND,2023,Mexico,Soybeans,7246119,2,Exports,Fiscal quarter 2
ND,2023,Mexico,Soybeans,21898622,3,Exports,Fiscal quarter 3
ND,2023,Mexico,Soybeans,36886867,4,Exports,Fiscal quarter 4
ND,2023,Mexico,Soybeans,76534015,0,Exports,Fiscal year total
ND,2023,Japan,Soybeans,8387319,1,Exports,Fiscal quarter 1
ND,2023,Japan,Soybeans,7490690,2,Exports,Fiscal quarter 2
ND,2023,Japan,Soybeans,10087931,3,Exports,Fiscal quarter 3
ND,2023,Japan,Soybeans,4825994,4,Exports,Fiscal quarter 4
ND,2023,Japan,Soybeans,30791934,0,Exports,Fiscal year total
ND,2023,Canada,Soybeans,501816,1,Exports,Fiscal quarter 1
ND,2023,Canada,Soybeans,2959530,2,Exports,Fiscal quarter 2
ND,2023,Canada,Soybeans,4386684,3,Exports,Fiscal quarter 3
ND,2023,Canada,Soybeans,1813438,4,Exports,Fiscal quarter 4
ND,2023,Canada,Soybeans,9661468,0,Exports,Fiscal year total
ND,2023,China,Soybeans,571825,1,Exports,Fiscal quarter 1
ND,2023,China,Soybeans,6645426,2,Exports,Fiscal quarter 2
ND,2023,China,Soybeans,98989,3,Exports,Fiscal quarter 3
ND,2023,China,Soybeans,0,4,Exports,Fiscal quarter 4
ND,2023,China,Soybeans,7316240,0,Exports,Fiscal year total
ND,2023,Taiwan,Soybeans,2018828,1,Exports,Fiscal quarter 1
ND,2023,Taiwan,Soybeans,610145,2,Exports,Fiscal quarter 2
ND,2023,Taiwan,Soybeans,1034485,3,Exports,Fiscal quarter 3
ND,2023,Taiwan,Soybeans,518766,4,Exports,Fiscal quarter 4
ND,2023,Taiwan,Soybeans,4182224,0,Exports,Fiscal year total
ND,2023,World,Pulses,38202233,1,Exports,Fiscal quarter 1
ND,2023,World,Pulses,35088478,2,Exports,Fiscal quarter 2
ND,2023,World,Pulses,60635169,3,Exports,Fiscal quarter 3
ND,2023,World,Pulses,66580747,4,Exports,Fiscal quarter 4
ND,2023,World,Pulses,200506627,0,Exports,Fiscal year total
ND,2023,Mexico,Pulses,10562919,1,Exports,Fiscal quarter 1
ND,2023,Mexico,Pulses,15649516,2,Exports,Fiscal quarter 2
ND,2023,Mexico,Pulses,24074265,3,Exports,Fiscal quarter 3
ND,2023,Mexico,Pulses,25951144,4,Exports,Fiscal quarter 4
ND,2023,Mexico,Pulses,76237844,0,Exports,Fiscal year total
ND,2023,Canada,Pulses,12140563,1,Exports,Fiscal quarter 1
ND,2023,Canada,Pulses,10220055,2,Exports,Fiscal quarter 2
ND,2023,Canada,Pulses,14708525,3,Exports,Fiscal quarter 3
ND,2023,Canada,Pulses,17834868,4,Exports,Fiscal quarter 4
ND,2023,Canada,Pulses,54904011,0,Exports,Fiscal year total
ND,2023,Dominican Republic,Pulses,2794512,1,Exports,Fiscal quarter 1
ND,2023,Dominican Republic,Pulses,1144079,2,Exports,Fiscal quarter 2
ND,2023,Dominican Republic,Pulses,5515115,3,Exports,Fiscal quarter 3
ND,2023,Dominican Republic,Pulses,6598509,4,Exports,Fiscal quarter 4
ND,2023,Dominican Republic,Pulses,16052215,0,Exports,Fiscal year total
ND,2023,Ethiopia,Pulses,5074005,1,Exports,Fiscal quarter 1
ND,2023,Ethiopia,Pulses,2410585,2,Exports,Fiscal quarter 2
ND,2023,Ethiopia,Pulses,3459577,3,Exports,Fiscal quarter 3
ND,2023,Ethiopia,Pulses,184648,4,Exports,Fiscal quarter 4
ND,2023,Ethiopia,Pulses,11128815,0,Exports,Fiscal year total
ND,2023,Peru,Pulses,1583376,1,Exports,Fiscal quarter 1
ND,2023,Peru,Pulses,1743314,2,Exports,Fiscal quarter 2
ND,2023,Peru,Pulses,538313,3,Exports,Fiscal quarter 3
ND,2023,Peru,Pulses,1662427,4,Exports,Fiscal quarter 4
ND,2023,Peru,Pulses,5527430,0,Exports,Fiscal year total
ND,2023,World,Ethanol (non-beverage),50616361,1,Exports,Fiscal quarter 1
ND,2023,World,Ethanol (non-beverage),51326617,2,Exports,Fiscal quarter 2
ND,2023,World,Ethanol (non-beverage),54638060,3,Exports,Fiscal quarter 3
ND,2023,World,Ethanol (non-beverage),76886403,4,Exports,Fiscal quarter 4
ND,2023,World,Ethanol (non-beverage),233467441,0,Exports,Fiscal year total
ND,2023,Canada,Ethanol (non-beverage),50616361,1,Exports,Fiscal quarter 1
ND,2023,Canada,Ethanol (non-beverage),51326617,2,Exports,Fiscal quarter 2
ND,2023,Canada,Ethanol (non-beverage),54560708,3,Exports,Fiscal quarter 3
ND,2023,Canada,Ethanol (non-beverage),76886403,4,Exports,Fiscal quarter 4
ND,2023,Canada,Ethanol (non-beverage),233390089,0,Exports,Fiscal year total
ND,2023,Switzerland,Ethanol (non-beverage),0,1,Exports,Fiscal quarter 1
ND,2023,Switzerland,Ethanol (non-beverage),77352,3,Exports,Fiscal quarter 3
ND,2023,Switzerland,Ethanol (non-beverage),0,4,Exports,Fiscal quarter 4
ND,2023,Switzerland,Ethanol (non-beverage),77352,0,Exports,Fiscal year total
ND,2024,World,Wheat,26482766,1,Exports,Fiscal quarter 1
ND,2024,World,Wheat,43423824,2,Exports,Fiscal quarter 2
ND,2024,World,Wheat,50411779,3,Exports,Fiscal quarter 3
ND,2024,World,Wheat,61806958,4,Exports,Fiscal quarter 4
ND,2024,World,Wheat,182125327,0,Exports,Fiscal year total
ND,2024,Mexico,Wheat,24912673,1,Exports,Fiscal quarter 1
ND,2024,Mexico,Wheat,41085695,2,Exports,Fiscal quarter 2
ND,2024,Mexico,Wheat,48683967,3,Exports,Fiscal quarter 3
ND,2024,Mexico,Wheat,58117889,4,Exports,Fiscal quarter 4
ND,2024,Mexico,Wheat,172800224,0,Exports,Fiscal year total
ND,2024,Vietnam,Wheat,1054550,1,Exports,Fiscal quarter 1
ND,2024,Vietnam,Wheat,641040,2,Exports,Fiscal quarter 2
ND,2024,Vietnam,Wheat,1159468,3,Exports,Fiscal quarter 3
ND,2024,Vietnam,Wheat,1112500,4,Exports,Fiscal quarter 4
ND,2024,Vietnam,Wheat,3967558,0,Exports,Fiscal year total
ND,2024,Thailand,Wheat,0,1,Exports,Fiscal quarter 1
ND,2024,Thailand,Wheat,1136108,2,Exports,Fiscal quarter 2
ND,2024,Thailand,Wheat,274825,3,Exports,Fiscal quarter 3
ND,2024,Thailand,Wheat,2398326,4,Exports,Fiscal quarter 4
ND,2024,Thailand,Wheat,3809259,0,Exports,Fiscal year total
ND,2024,Canada,Wheat,468534,1,Exports,Fiscal quarter 1
ND,2024,Canada,Wheat,247455,2,Exports,Fiscal quarter 2
ND,2024,Canada,Wheat,191196,3,Exports,Fiscal quarter 3
ND,2024,Canada,Wheat,178243,4,Exports,Fiscal quarter 4
ND,2024,Canada,Wheat,1085428,0,Exports,Fiscal year total
ND,2024,Malaysia,Wheat,0,1,Exports,Fiscal quarter 1
ND,2024,Malaysia,Wheat,313526,2,Exports,Fiscal quarter 2
ND,2024,Malaysia,Wheat,102323,3,Exports,Fiscal quarter 3
ND,2024,Malaysia,Wheat,0,4,Exports,Fiscal quarter 4
ND,2024,Malaysia,Wheat,415849,0,Exports,Fiscal year total
ND,2024,World,Corn,101476139,1,Exports,Fiscal quarter 1
ND,2024,World,Corn,79729599,2,Exports,Fiscal quarter 2
ND,2024,World,Corn,54970612,3,Exports,Fiscal quarter 3
ND,2024,World,Corn,78828134,4,Exports,Fiscal quarter 4
ND,2024,World,Corn,315004484,0,Exports,Fiscal year total
ND,2024,Canada,Corn,87833049,1,Exports,Fiscal quarter 1
ND,2024,Canada,Corn,79134532,2,Exports,Fiscal quarter 2
ND,2024,Canada,Corn,54826639,3,Exports,Fiscal quarter 3
ND,2024,Canada,Corn,72370654,4,Exports,Fiscal quarter 4
ND,2024,Canada,Corn,294164874,0,Exports,Fiscal year total
ND,2024,Mexico,Corn,13643090,1,Exports,Fiscal quarter 1
ND,2024,Mexico,Corn,82000,2,Exports,Fiscal quarter 2
ND,2024,Mexico,Corn,143973,3,Exports,Fiscal quarter 3
ND,2024,Mexico,Corn,6447457,4,Exports,Fiscal quarter 4
ND,2024,Mexico,Corn,20316520,0,Exports,Fiscal year total
ND,2024,Dominican Republic,Corn,269500,2,Exports,Fiscal quarter 2
ND,2024,Dominican Republic,Corn,0,3,Exports,Fiscal quarter 3
