"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1980","Calendar year","January",NA,"Supply","Honeydew","All","United States","     344.500000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1980","Calendar year","January",NA,"Exports","Honeydew","All","United States","      22.100000000000001421085472","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1980","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     322.399999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1980","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       1.419999999999999928945726","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1980","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      13.500000000000000000000000","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1980","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      31.951906463752337117512070","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1980","Calendar year","January",NA,"Import share","Honeydew","All","United States","       8.219602977667495480318394","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1980","Calendar year","January",NA,"Export share","Honeydew","All","United States","       6.415094339622641861353713","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Production","Honeydew","All","United States","     341.899999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Imports","Honeydew","All","United States","      29.000000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Supply","Honeydew","All","United States","     370.899999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Exports","Honeydew","All","United States","      17.199999999999999289457264","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     353.699999999999988631316228","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       1.540000000000000035527137","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      15.400000000000000355271368","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      33.304498269896193107797444","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Import share","Honeydew","All","United States","       8.199038733389878430557474","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1981","Calendar year","January",NA,"Export share","Honeydew","All","United States","       4.637368562954974571255207","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Production","Honeydew","All","United States","     378.000000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Imports","Honeydew","All","United States","      78.599999999999994315658114","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Supply","Honeydew","All","United States","     456.600000000000022737367544","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Exports","Honeydew","All","United States","      31.699999999999999289457264","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     424.900000000000034106051316","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       1.830000000000000071054274","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      14.099999999999999644728632","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      28.717489154565267739371848","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Import share","Honeydew","All","United States","      18.498470228289008332467347","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1982","Calendar year","January",NA,"Export share","Honeydew","All","United States","       6.942619360490581925660081","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Production","Honeydew","All","United States","     391.800000000000011368683772","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Imports","Honeydew","All","United States","      39.899999999999998578914528","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Supply","Honeydew","All","United States","     431.699999999999988631316228","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Exports","Honeydew","All","United States","      17.800000000000000710542736","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     413.899999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       1.770000000000000017763568","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      13.199999999999999289457264","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      25.873221216041397241269806","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Import share","Honeydew","All","United States","       9.640009664170088754531207","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1983","Calendar year","January",NA,"Export share","Honeydew","All","United States","       4.123233727125318992534631","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Production","Honeydew","All","United States","     403.100000000000022737367544","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Imports","Honeydew","All","United States","      41.299999999999997157829057","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Supply","Honeydew","All","United States","     444.400000000000034106051316","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Exports","Honeydew","All","United States","      15.199999999999999289457264","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     429.300000000000011368683772","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       1.820000000000000062172489","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      13.900000000000000355271368","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      26.295875898600073128363874","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Import share","Honeydew","All","United States","       9.620312136035405359280048","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1984","Calendar year","January",NA,"Export share","Honeydew","All","United States","       3.420342034203419867566254","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Production","Honeydew","All","United States","     475.800000000000011368683772","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Imports","Honeydew","All","United States","      42.700000000000002842170943","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Supply","Honeydew","All","United States","     518.500000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Exports","Honeydew","All","United States","      20.000000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     498.500000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.089999999999999857891453","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      12.199999999999999289457264","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      22.371774888599560426882817","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Import share","Honeydew","All","United States","       8.565697091273822394441595","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1985","Calendar year","January",NA,"Export share","Honeydew","All","United States","       3.857280617164899005899770","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Production","Honeydew","All","United States","     543.799999999999954525264911","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Imports","Honeydew","All","United States","      62.700000000000002842170943","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Supply","Honeydew","All","United States","     606.500000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Exports","Honeydew","All","United States","      20.600000000000001421085472","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     585.899999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.430000000000000159872116","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      12.699999999999999289457264","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      22.826126028973003911914930","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Import share","Honeydew","All","United States","      10.701484895033283706311522","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1986","Calendar year","January",NA,"Export share","Honeydew","All","United States","       3.396537510305028817469974","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Production","Honeydew","All","United States","     481.100000000000022737367544","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Imports","Honeydew","All","United States","      77.799999999999997157829057","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Supply","Honeydew","All","United States","     558.899999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Exports","Honeydew","All","United States","      27.600000000000001421085472","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     531.299999999999954525264911","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.189999999999999946709295","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      14.400000000000000355271368","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      25.261385165953271325633978","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Import share","Honeydew","All","United States","      14.643327686805948317783077","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1987","Calendar year","January",NA,"Export share","Honeydew","All","United States","       4.938271604938272218987549","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Production","Honeydew","All","United States","     524.100000000000022737367544","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Imports","Honeydew","All","United States","      83.799999999999997157829057","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Supply","Honeydew","All","United States","     607.899999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Exports","Honeydew","All","United States","      32.000000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     576.000000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.350000000000000088817842","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      14.400000000000000355271368","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      24.399335795858888786824537","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Import share","Honeydew","All","United States","      14.548611111111108940008307","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1988","Calendar year","January",NA,"Export share","Honeydew","All","United States","       5.264023688106597376190621","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Production","Honeydew","All","United States","     513.100000000000022737367544","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Imports","Honeydew","All","United States","     134.300000000000011368683772","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Supply","Honeydew","All","United States","     647.400000000000090949470177","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Exports","Honeydew","All","United States","      30.600000000000001421085472","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     616.800000000000068212102633","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.490000000000000213162821","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      12.099999999999999644728632","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      19.729011429782651987352438","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Import share","Honeydew","All","United States","      21.773670557717249351981081","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1989","Calendar year","January",NA,"Export share","Honeydew","All","United States","       4.726598702502316839968444","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Production","Honeydew","All","United States","     450.300000000000011368683772","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Imports","Honeydew","All","United States","     115.000000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Supply","Honeydew","All","United States","     565.299999999999954525264911","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Exports","Honeydew","All","United States","      49.600000000000001421085472","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     515.699999999999931787897367","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.060000000000000053290705","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      18.000000000000000000000000","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      28.285875919290965896379930","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Import share","Honeydew","All","United States","      22.299786697692457693165125","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1990","Calendar year","January",NA,"Export share","Honeydew","All","United States","       8.774102246594729592743533","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Production","Honeydew","All","United States","     373.699999999999988631316228","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Imports","Honeydew","All","United States","     160.199999999999988631316228","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Supply","Honeydew","All","United States","     533.899999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Exports","Honeydew","All","United States","      53.299999999999997157829057","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     480.500000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       1.899999999999999911182158","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      18.399999999999998578914528","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      27.973303738388793249214359","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Import share","Honeydew","All","United States","      33.340270551508844221189065","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1991","Calendar year","January",NA,"Export share","Honeydew","All","United States","       9.983142910657425872500426","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Production","Honeydew","All","United States","     474.000000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Imports","Honeydew","All","United States","     111.200000000000002842170943","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Supply","Honeydew","All","United States","     585.200000000000045474735089","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Exports","Honeydew","All","United States","      45.500000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     539.700000000000045474735089","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.100000000000000088817842","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      13.500000000000000000000000","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      20.065994827432444225223662","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Import share","Honeydew","All","United States","      20.604039281082080492524256","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1992","Calendar year","January",NA,"Export share","Honeydew","All","United States","       7.775119617224879320360742","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Production","Honeydew","All","United States","     379.199999999999988631316228","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Imports","Honeydew","All","United States","     118.400000000000005684341886","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Supply","Honeydew","All","United States","     497.600000000000022737367544","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Exports","Honeydew","All","United States","      46.000000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     451.600000000000022737367544","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       1.739999999999999991118216","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      18.199999999999999289457264","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      26.425066062665159449807106","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Import share","Honeydew","All","United States","      26.217891939769703668616785","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1993","Calendar year","January",NA,"Export share","Honeydew","All","United States","       9.244372990353696195597877","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Production","Honeydew","All","United States","     472.399999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Imports","Honeydew","All","United States","     114.500000000000000000000000","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Supply","Honeydew","All","United States","     586.899999999999977262632456","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Exports","Honeydew","All","United States","      59.700000000000002842170943","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     527.199999999999931787897367","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       2.000000000000000000000000","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      16.399999999999998578914528","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      23.314662648204485861924695","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Import share","Honeydew","All","United States","      21.718512898330807558977540","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1994","Calendar year","January",NA,"Export share","Honeydew","All","United States","      10.172090645765889505014457","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Production","Honeydew","All","United States","     433.199999999999988631316228","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Imports","Honeydew","All","United States","     123.151181850000000395084498","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Supply","Honeydew","All","United States","     556.351181849999989026400726","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Exports","Honeydew","All","United States","      51.399999999999998578914528","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Domestic availability","Honeydew","All","United States","     504.951181850000011763768271","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Per capita availability","Honeydew","All","United States","       1.889999999999999902300374","pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      20.600000000000001421085472","dollars per hundredweight"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Price received by growers","Honeydew","All","United States","      28.683217532964818019536324","dollars per hundredweight, real 2012 dollars"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Import share","Honeydew","All","United States","      24.388730292462827975441542","percent of availability"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1995","Calendar year","January",NA,"Export share","Honeydew","All","United States","       9.238768906553371351719761","percent of supply"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Production","Honeydew","All","United States","     473.699999999999988631316228","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Imports","Honeydew","All","United States","     126.680443650000000843647285","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Supply","Honeydew","All","United States","     600.380443649999961053254083","million pounds"
"Table E-9--Honeydew: Supply, availability, and price, farm weight, 1970 to date","1996","Calendar year","January",NA,"Exports","Honeydew","All","United States","      49.461418800000004125649866","million pounds"
