"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1987/88","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.331579098372414282636100","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1987/88","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.742254519819166347360806","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1987/88","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.883908992913382984824011","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1987/88","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       3.026569252464160086901757","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1987/88","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.173120038035748990967733","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1987/88","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      18.375547382080156921801972","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       4.569645790012350161646282","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.520000000000000017763568","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.041916793253671646990455","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.201889336539086361455020","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.221733056079017165629352","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.910163103515498228546221","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.519234518162323688272863","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.977166094400680140807935","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.172558320878549997789975","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1988/89","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      18.134307012841176742767857","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       4.271669286050370217822092","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.780000000000000026645353","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.060005551788159888770835","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.165950156640218143833110","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.417845322308864952631779","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       5.054633051689260803129855","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.714564926264482647155774","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       3.244731868327840107468774","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.160000000000000003330669","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1989/90","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      18.869400163069197873255689","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       4.400000000000000355271368","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.729999999999999982236432","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.015270390984300032111154","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.241951812107714048227791","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.350991905164576456499503","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.537236639948548422296426","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.916725224205900079965659","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       3.046050590451580220019423","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.120766592889584717385176","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1990/91","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      18.358993155752205694852819","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       4.120000000000000106581410","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.477967222405894009984451","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.024050699858971420069809","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.198833136113222619378860","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       0.883258755397431150058196","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.769801029724074048488092","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.404201963842109268654212","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       3.100000000000000088817842","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.086613308654272247455452","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1991/92","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      17.064726115995973998451518","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       4.639999999999999680255769","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.593592876823213044801264","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.038681662953751139166769","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.255277776703945802339035","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.679285910336749454430105","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       5.105022054360810024320472","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.674032294851921509604153","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       3.560000000000000053290705","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.163188920756937083655913","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1992/93","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      19.709081496787327125730371","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       4.099999999999999644728632","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.524118741979367031014192","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.028993137406928697757946","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.299084831570065545758297","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.362894635364368500773935","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.801908223534756103845211","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.347030952317319840716436","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       3.250000000000000000000000","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.108484436154598837265262","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1993/94","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      17.822514958327403178373061","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       4.280000000000000248689958","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.770000000000000017763568","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.027282404645657957337201","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.319460165104661908408445","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.003708818158494775474310","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.745419628439051962232043","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.702373945458112380890725","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       3.140000000000000124344979","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.128582488340036632523677","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1994/95","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      18.116827450146015365817220","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.910000000000000142108547","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.200000000000000011102230","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.037928607919640096313163","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.272395031157817768541207","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       0.939481859101774618991954","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       3.581340364197783454613955","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       2.948700545588120558448963","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.759999999999999786837179","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.070866847065410104589134","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1995/96","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      14.720713255030547728097190","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.930000000000000159872116","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.209999999999999992228439","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.019061355910041852951275","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.205892541273584889216508","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.638789799528301838194011","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.495120872641508391609477","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       2.806758549528301394104801","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.759999999999999786837179","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.069754832713069092609004","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1996/97","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      16.135377951594808365598510","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       4.480000000000000426325641","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.479999999999999982236432","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.034956464336571915763052","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.269963514015424621561579","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.217750686388033187768087","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.864597671014397661792827","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.429420375346835747620844","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.720000000000000195399252","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.101586989167359226238219","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1997/98","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      17.598275700268622756539116","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.494612105926859779714277","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.416205047739146127838694","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.043620872935984107698904","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.229860898520465067873531","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.108819089960041637255017","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.149351189747650714423344","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.272750419021563050847590","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.268476885977093182589215","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.085472570707980546900195","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1998/99","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      15.069169080536783056345485","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.871929897927224750731057","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.337256505893741787005524","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.032681908149691733800335","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.261386210921929262873675","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.455227808424918833907213","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.298413750640624364507403","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       3.371789362792551703051913","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       3.021299090952324295500375","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.063826042081885997481194","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","1999/2000","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      16.713810577784894206843092","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.487080899549168666595733","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.319400297975064084710084","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.012079037483008358069836","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.257492459143420615585995","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       0.945421002395040788179870","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.601400806565228762678998","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       2.819056022823330565074684","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","January",NA,"Per capita availability","Pineapples","Canned","United States","       2.801647385031167836189070","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","May",NA,"Per capita availability","Plums and prunes","Canned","United States","       0.063815452754959103853771","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2000/01","Marketing year","January",NA,"Per capita availability","Noncitrus fruit","Canned","United States","      15.307393363720390055959797","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","August",NA,"Per capita availability","Apples","Canned","United States","       3.655149158960625754843932","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","June",NA,"Per capita availability","Apricots","Canned","United States","       0.307524388435816420361846","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","May",NA,"Per capita availability","Sweet cherries","Canned","United States","       0.018127824407841858223023","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","May",NA,"Per capita availability","Tart cherries","Canned","United States","       0.248461494204778421401869","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","August",NA,"Per capita availability","Olives","Canned","United States","       1.568178997029164190024630","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","May",NA,"Per capita availability","Peaches","Canned","United States","       4.207379015161023971813847","pounds"
"Table G-37--Noncitrus fruit, canned: Per capita availability, product-weight basis, 1980/81 to date","2001/02","Marketing year","May",NA,"Per capita availability","Pears","Canned","United States","       2.981964921823786252019772","pounds"
