"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Red raspberries","All","Oregon","    5000.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Oregon","     900.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Oregon","    4100.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Oregon","     151.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Oregon","      75.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Oregon","      88.700000000000002842170943","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Oregon","    4434.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Area harvested","Red raspberries","All","Washington","    9500.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Yield","Red raspberries","All","Washington","    5800.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Red raspberries","All","Washington","   55100.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Washington","     550.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Washington","   54550.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Washington","     111.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Washington","      50.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Washington","      50.600000000000001421085472","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Washington","   27886.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Area harvested","Red raspberries","All","California","                               NA","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Yield","Red raspberries","All","California","                               NA","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Red raspberries","All","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Price received by growers","Red raspberries","All","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2007","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","California","                               NA","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Area harvested","Red raspberries","All","Oregon","    1500.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Yield","Red raspberries","All","Oregon","    3370.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Red raspberries","All","Oregon","    5050.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Oregon","    1050.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Oregon","    4000.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Oregon","     187.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Oregon","     153.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Oregon","     160.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Oregon","    8084.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Area harvested","Red raspberries","All","Washington","    9600.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Yield","Red raspberries","All","Washington","    5730.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Red raspberries","All","Washington","   55000.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Washington","     550.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Washington","   54450.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Washington","     211.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Washington","     167.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Washington","     167.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Washington","   92093.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Area harvested","Red raspberries","All","California","                               NA","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Yield","Red raspberries","All","California","                               NA","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Red raspberries","All","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Price received by growers","Red raspberries","All","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2008","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","California","                               NA","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Area harvested","Red raspberries","All","Oregon","    1400.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Yield","Red raspberries","All","Oregon","    3860.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Red raspberries","All","Oregon","    5400.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Oregon","    1100.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Oregon","    4300.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Oregon","     175.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Oregon","     117.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Oregon","     129.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Oregon","    6956.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Area harvested","Red raspberries","All","Washington","    9700.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Yield","Red raspberries","All","Washington","    6770.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Red raspberries","All","Washington","   65700.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Washington","     700.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Washington","   65000.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Washington","     272.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Washington","      85.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Washington","      87.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Washington","   57154.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Area harvested","Red raspberries","All","California","                               NA","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Yield","Red raspberries","All","California","                               NA","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Red raspberries","All","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Price received by growers","Red raspberries","All","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2009","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","California","                               NA","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Area harvested","Red raspberries","All","Oregon","    1300.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Yield","Red raspberries","All","Oregon","    3940.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Utilized production","Red raspberries","All","Oregon","    5120.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Oregon","    1020.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Oregon","    4100.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Oregon","     183.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Oregon","     105.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Oregon","     121.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Oregon","    6172.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Area harvested","Red raspberries","All","Washington","    9600.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Yield","Red raspberries","All","Washington","    6360.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Utilized production","Red raspberries","All","Washington","   61010.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Washington","     610.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Washington","   60400.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Washington","     119.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Washington","      82.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Washington","      82.400000000000005684341886","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Washington","   50254.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Area harvested","Red raspberries","All","California","                               NA","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Yield","Red raspberries","All","California","                               NA","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Utilized production","Red raspberries","All","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Price received by growers","Red raspberries","All","California","                               NA","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2010","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","California","                               NA","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Area harvested","Red raspberries","All","Oregon","    1200.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Yield","Red raspberries","All","Oregon","    5000.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Utilized production","Red raspberries","All","Oregon","    6000.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Oregon","    1000.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Oregon","    5000.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Oregon","     180.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Oregon","      92.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Oregon","     107.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Oregon","    6400.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Area harvested","Red raspberries","All","Washington","    9800.000000000000000000000000","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Yield","Red raspberries","All","Washington","    7380.000000000000000000000000","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Utilized production","Red raspberries","All","Washington","   72300.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","Washington","     400.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","Washington","   71900.000000000000000000000000","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Price received by growers","Red raspberries","Fresh","Washington","     299.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Price received by growers","Red raspberries","Processed","Washington","      60.000000000000000000000000","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Price received by growers","Red raspberries","All","Washington","      61.299999999999997157829057","cents per pound"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Value of utilized production","Red raspberries","All","Washington","   44336.000000000000000000000000","thousand dollars"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Area harvested","Red raspberries","All","California","                               NA","acres"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Yield","Red raspberries","All","California","                               NA","pounds per acre"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Utilized production","Red raspberries","All","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Utilized production","Red raspberries","Fresh","California","                               NA","thousand pounds"
"Table D-5--Red raspberries: Area harvested, yield, utilized production, and season-average grower price, Oregon, Washington, and California, 1980 to date","2011","Calendar year","January",NA,"Utilized production","Red raspberries","Processed","California","                               NA","thousand pounds"
